BookTitle,красный,коричневый,синий,цветной,белый,темный,серый,черный,рыжий,бледный,багровый,голубой,желтый,светлый,серебряный,золотой,розовый,фиолетовый,зеленый,бурый,мутный,бежевый,сизый,пестрый,лиловый,оранжевый,изумрудный,пунцовый,румяный,алый,лазурный,бордовый,пурпурный,бирюзовый,аметистовый,тусклый,сиреневый,малиновый
А. Н. Островский. Пучина (1865),0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
А. Ф. Писемский. Русские лгуны (1865),10.0,0.0,2.0,0.0,2.0,2.0,1.0,10.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
В. А. Слепцов. Трудное время (1865),8.0,1.0,4.0,0.0,15.0,13.0,6.0,10.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
В. П. Авенариус. Бродящие силы. Современная идиллия (1865),13.0,0.0,11.0,3.0,19.0,11.0,4.0,6.0,1.0,17.0,0.0,6.0,2.0,15.0,2.0,3.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Г. И. Успенский. В деревне (Летние сцены) (1865),1.0,0.0,1.0,1.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Г. И. Успенский. Гость (1865),2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Г. И. Успенский. Из цикла «Сторона наша убогая» (1865),8.0,0.0,3.0,2.0,6.0,6.0,0.0,8.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Г. И. Успенский. Народное гулянье во Всесвятском (1865),2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Г. И. Успенский. Побирушки (1865),0.0,0.0,1.0,1.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
И. Ф. Горбунов. На ярмарке. Сцены из купеческого быта (1865),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
И. Ф. Горбунов. Смотрины и сговор (1865),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Н. С. Лесков. Леди Макбет Мценского уезда (1865),4.0,1.0,5.0,0.0,13.0,9.0,4.0,11.0,0.0,4.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ф. М. Решетников. Кумушка Мирониха (1865),1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Николай Скавронский (А. С. Ушаков). Очерки Москвы (1860-1865),18.0,1.0,5.0,3.0,10.0,37.0,20.0,11.0,0.0,3.0,0.0,1.0,4.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
М. Е. Салтыков-Щедрин. Глупов и глуповцы (1857-1865),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
М. Е. Салтыков-Щедрин. Глуповское распутство (1857-1865),1.0,0.0,0.0,1.0,6.0,4.0,0.0,9.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
М. Е. Салтыков-Щедрин. Два отрывка из «Книги об умирающих» (1857-1865),1.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
М. Е. Салтыков-Щедрин. Жених (1857-1865),3.0,0.0,0.0,2.0,4.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
М. Е. Салтыков-Щедрин. Тихое пристанище (1857-1865),5.0,0.0,1.0,0.0,6.0,10.0,3.0,5.0,0.0,6.0,1.0,1.0,2.0,4.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
